2018-02-09 10:37:57: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:28: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:28: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:28: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MidasTP&companyId=50&processorId=0&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:30: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:31: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:32: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:32: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:32: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MidasTP&companyId=50&processorId=0&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:34: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:34: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=828&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:03:37: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=828&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:13:59: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:14:02: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:14:04: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:14:04: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFeesConfig&processorId=18&companyId=50&customerId=4&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:14:04: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:14:06: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:14:06: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFeesConfig&processorId=18&companyId=50&customerId=4&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:14:06: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:05: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:08: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:08: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
BGP
2018-02-09 11:15:08: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:08: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:08: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MidasTP&companyId=50&processorId=0&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:10: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:12: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:12: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:12: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MidasTP&companyId=50&processorId=0&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:12: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:15: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:15: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=828&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:16: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=828&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:37: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:40: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:42: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
SION_START=ECLIPSE_DBGP
2018-02-09 11:15:42: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:44: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:44: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFeesConfig&processorId=18&companyId=50&customerId=4&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:15:44: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:25:40: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-09 11:25:45: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
